phi theta x y z pt prodx prody prodz t pid
2.88802 0.38700 -30.16500 -4.13552 2.86325 0.01297 -22.11837 -3.51723 -20.49000 0.03632 -11
2.00491 0.34643 -20.61826 22.04150 2.02079 0.01297 -15.56190 16.10653 -20.49000 0.03337 -11
-0.21463 0.33676 30.16500 0.46009 1.86761 0.01297 22.38472 0.71911 -20.49000 0.03287 -11
1.34924 0.33500 -6.99340 30.16500 4.33049 0.01297 -5.68724 21.66214 -20.49000 0.04159 -11
-2.66463 2.24607 12.39228 27.51731 19.89472 0.00815 10.82959 20.72922 139.70221 1.01449 11
-2.69363 2.28070 12.41280 27.50881 6.94230 0.00815 10.82959 20.72922 139.70221 1.08650 11
1.50893 2.26747 16.76062 25.89913 -1.30837 0.00815 10.82959 20.72922 139.70221 1.12967 11
-2.11645 2.26492 12.53052 27.46005 -7.12243 0.00815 10.82959 20.72922 139.70221 1.15809 11
1.28056 2.23589 17.54920 25.11055 -12.13795 0.00815 10.82959 20.72922 139.70221 1.19430 11
-2.06804 2.21057 13.31321 27.13585 -17.80502 0.00815 10.82959 20.72922 139.70221 1.22426 11
0.67507 2.32925 16.82653 25.83322 -22.78444 0.00815 10.82959 20.72922 139.70221 1.24791 11
-1.48449 2.03679 13.04432 27.24722 -29.43024 0.00815 10.82959 20.72922 139.70221 1.28570 11
0.89335 1.90305 17.05893 25.60082 -31.95901 0.00815 10.82959 20.72922 139.70221 1.30556 11
-1.64437 1.74671 12.88968 27.31128 -35.13632 0.00815 10.82959 20.72922 139.70221 1.33843 11
0.73206 1.80702 17.06441 25.59535 -37.02617 0.00815 10.82959 20.72922 139.70221 1.35958 11
-0.97715 1.57531 13.73099 26.96280 -39.24900 0.00815 10.82959 20.72922 139.70221 1.40261 11
1.03592 0.88638 16.52205 26.13770 -37.37475 0.00815 10.82959 20.72922 139.70221 1.41569 11
-1.65699 0.91145 13.33325 27.12755 -33.02790 0.00815 10.82959 20.72922 139.70221 1.44039 11
1.30041 0.39680 15.64692 26.16919 -27.35337 0.00815 10.82959 20.72922 139.70221 1.46487 11
-1.97040 0.44251 14.46584 26.65842 -22.59074 0.00815 10.82959 20.72922 139.70221 1.48250 11
0.75869 1.75746 16.40327 26.25648 -20.00682 0.00815 10.82959 20.72922 139.70221 1.49527 11
-1.00085 1.84620 14.43235 26.67229 -20.73142 0.00815 10.82959 20.72922 139.70221 1.51342 11
1.59070 2.09685 16.16886 26.45554 -21.28828 0.00815 10.82959 20.72922 139.70221 1.52441 11
2.41178 1.78151 16.11509 26.50966 -21.33682 0.00815 10.82959 20.72922 139.70221 1.52510 11
-2.48306 0.35487 -15.04977 -26.41654 2.59560 0.01297 -10.72671 -19.66038 -20.49000 0.03546 -11
-2.43223 0.35063 -15.74921 -26.91054 4.89288 0.01297 -10.72671 -19.66038 -20.49000 0.04361 -11
3.07826 1.96467 -16.60753 25.77130 -31.79335 0.00106 -15.65306 23.15653 162.39919 2.97676 11
-2.29293 1.74438 -18.17348 25.12266 -32.30663 0.00106 -15.65306 23.15653 162.39919 2.98300 11
-1.46670 1.62303 -18.61029 24.04946 -32.30351 0.00106 -15.65306 23.15653 162.39919 2.98696 11
2.32732 1.39113 -15.75489 26.12447 -31.86179 0.00106 -15.65306 23.15653 162.39919 3.01266 11
-1.37235 1.32583 -18.93483 24.80730 -30.85612 0.00106 -15.65306 23.15653 162.39919 3.02892 11
-0.90664 1.66346 -18.58363 24.07612 -30.94271 0.00106 -15.65306 23.15653 162.39919 3.03181 11
2.28648 1.47300 -15.97320 26.03404 -32.58174 0.00106 -15.65306 23.15653 162.39919 3.05339 11
-1.53577 1.32932 -18.74282 24.88683 -32.00107 0.00106 -15.65306 23.15653 162.39919 3.06713 11
-0.71871 0.92279 -18.44919 24.21057 -31.59096 0.00106 -15.65306 23.15653 162.39919 3.07025 11
2.08688 0.86679 -16.86844 25.66322 -30.11888 0.00106 -15.65306 23.15653 162.39919 3.08223 11
-2.65186 0.48037 -17.47480 25.43912 -26.73641 0.00106 -15.65306 23.15653 162.39919 3.09915 11
-2.15596 1.46531 -17.52898 25.41668 -24.94505 0.00106 -15.65306 23.15653 162.39919 3.11799 11
-1.27927 1.77300 -17.92372 25.22625 -25.08412 0.00106 -15.65306 23.15653 162.39919 3.13398 11
0.64676 1.86602 30.16500 3.43103 63.33138 0.00563 26.36913 -5.60475 159.97190 2.55118 11
3.10283 1.39675 27.96710 11.30640 62.05826 0.00563 26.36913 -5.60475 159.97190 2.58772 11
0.57396 1.36322 30.16500 3.31594 64.30416 0.00563 26.36913 -5.60475 159.97190 2.64416 11
-0.25886 2.04883 30.34423 -5.56749 62.62897 0.00130 25.90360 -7.93194 162.17295 1.02025 11
-2.85750 2.08261 30.16500 -2.30000 59.63537 0.00130 25.90360 -7.93194 162.17295 1.04366 11
-0.35139 2.08633 30.46388 -5.27863 57.18428 0.00130 25.90360 -7.93194 162.17295 1.06010 11
-1.70115 2.35844 22.52427 20.13548 10.36068 0.00336 26.46045 22.15977 195.73999 2.14914 11
0.65114 2.58338 25.09286 18.24541 6.08445 0.00336 26.46045 22.15977 195.73999 2.17022 11
-2.32007 2.49940 23.25833 19.40142 0.45711 0.00336 26.46045 22.15977 195.73999 2.19317 11
0.59879 2.47915 25.25303 17.85874 -3.52521 0.00336 26.46045 22.15977 195.73999 2.21191 11
-2.55104 2.00859 23.31743 19.34233 -7.61393 0.00336 26.46045 22.15977 195.73999 2.23167 11
1.35402 1.37016 25.60137 17.01778 -7.36428 0.00336 26.46045 22.15977 195.73999 2.25286 11
2.38857 1.19318 24.94359 18.60580 -6.85445 0.00336 26.46045 22.15977 195.73999 2.25945 11
-2.70327 1.21485 23.68591 18.97384 -5.82273 0.00336 26.46045 22.15977 195.73999 2.26553 11
1.02164 1.55245 25.59382 17.03600 -6.92054 0.00336 26.46045 22.15977 195.73999 2.28271 11
2.79888 1.50519 24.85660 18.81580 -6.57715 0.00336 26.46045 22.15977 195.73999 2.29048 11
-2.44914 1.17261 24.13097 18.52879 -6.18692 0.00336 26.46045 22.15977 195.73999 2.29371 11
0.42741 1.33084 25.65172 16.89620 -5.47991 0.00336 26.46045 22.15977 195.73999 2.30494 11
-2.50988 1.31058 24.78798 18.98147 -4.42356 0.00336 26.46045 22.15977 195.73999 2.31876 11
0.24530 0.67466 25.41581 17.46575 -2.55006 0.00336 26.46045 22.15977 195.73999 2.32945 11
-2.98964 0.64400 24.97165 18.53805 -0.04095 0.00336 26.46045 22.15977 195.73999 2.34104 11
-2.23298 1.09684 24.29294 18.36681 0.51963 0.00336 26.46045 22.15977 195.73999 2.34479 11
2.45254 1.78812 24.48587 18.14035 0.35944 0.00336 26.46045 22.15977 195.73999 2.35927 11
2.36128 2.20372 13.40364 -27.09839 49.13652 0.00336 11.26357 -32.62426 195.73999 2.11949 11
-1.61817 2.20924 10.94226 -28.11793 46.83582 0.00336 11.26357 -32.62426 195.73999 2.13320 11
2.48109 2.13777 13.52997 -27.04607 42.83475 0.00336 11.26357 -32.62426 195.73999 2.15778 11
-1.22692 1.46306 10.24349 -28.40737 42.36518 0.00336 11.26357 -32.62426 195.73999 2.17998 11
2.17416 1.43285 13.30023 -27.14122 42.91333 0.00336 11.26357 -32.62426 195.73999 2.20032 11
-2.07434 1.29617 10.65745 -28.23590 44.03349 0.00336 11.26357 -32.62426 195.73999 2.21378 11
2.61530 1.23620 13.66628 -26.98960 47.29495 0.00336 11.26357 -32.62426 195.73999 2.24579 11
-1.77156 1.84001 11.97077 -27.69190 45.90503 0.00336 11.26357 -32.62426 195.73999 2.25516 11
2.51643 1.62987 13.73285 -26.96203 45.70985 0.00336 11.26357 -32.62426 195.73999 2.27298 11
0.89348 0.68465 12.06580 -27.62548 41.13056 0.00336 11.26357 -32.62426 195.73999 2.29602 11
-1.82531 0.90975 12.23548 -27.56658 41.73874 0.00336 11.26357 -32.62426 195.73999 2.30141 11
2.02612 2.13989 3.63641 -30.16500 62.65259 0.00290 6.14035 -25.83037 150.54000 1.23766 -11
-1.67050 1.96751 7.66165 -29.47680 57.15138 0.00290 6.14035 -25.83037 150.54000 1.27290 -11
-2.18526 2.08375 7.51187 -30.16500 56.86460 0.00290 6.14035 -25.83037 150.54000 1.27549 -11
2.39540 2.02061 4.77537 -30.16500 55.17807 0.00290 6.14035 -25.83037 150.54000 1.28726 -11
-2.07677 1.93222 8.23395 -29.23975 51.47500 0.00290 6.14035 -25.83037 150.54000 1.31961 -11
-2.77968 1.87650 7.14439 -30.16500 50.85859 0.00290 6.14035 -25.83037 150.54000 1.32512 -11
2.72400 1.76272 5.98735 -30.16500 50.66299 0.00290 6.14035 -25.83037 150.54000 1.32929 -11
-1.88155 1.78097 8.60163 -29.08745 49.26127 0.00290 6.14035 -25.83037 150.54000 1.35763 -11
-0.72602 1.73861 8.89050 -28.96780 44.23567 0.00290 6.14035 -25.83037 150.54000 1.38602 -11
1.76412 1.96769 8.16429 -30.16500 43.15245 0.00290 6.14035 -25.83037 150.54000 1.40079 -11
1.44540 2.02983 8.03246 -29.32321 42.78032 0.00290 6.14035 -25.83037 150.54000 1.40413 -11
-1.55611 2.42104 9.74392 -28.61429 40.06939 0.00290 6.14035 -25.83037 150.54000 1.41821 -11
3.11253 2.38310 9.60676 -28.69817 37.89930 0.00290 6.14035 -25.83037 150.54000 1.43119 -11
-3.06405 1.75182 9.76111 -28.61365 37.64114 0.00290 6.14035 -25.83037 150.54000 1.44311 -11
-2.86364 1.90554 -12.73823 -27.37401 62.87165 0.00290 -12.55282 -23.39527 150.54000 1.33712 -11
2.13129 1.85694 -15.63874 -26.17258 61.79196 0.00290 -12.55282 -23.39527 150.54000 1.34921 -11
3.06175 2.09296 -13.30558 -27.13901 57.81297 0.00290 -12.55282 -23.39527 150.54000 1.39475 -11
2.47341 2.20351 -14.37318 -26.69680 57.11488 0.00290 -12.55282 -23.39527 150.54000 1.39944 -11
-0.58578 2.56633 -12.23287 -27.58334 52.58686 0.00290 -12.55282 -23.39527 150.54000 1.42107 -11
-0.24015 2.07228 -12.88840 -27.31181 46.41617 0.00290 -12.55282 -23.39527 150.54000 1.45794 -11
-0.85364 2.29136 -12.69229 -27.39304 46.27985 0.00290 -12.55282 -23.39527 150.54000 1.45875 -11
0.50322 2.40566 -14.10209 -26.80908 40.78625 0.00290 -12.55282 -23.39527 150.54000 1.48399 -11
-1.28237 2.10173 -12.66156 -27.40577 39.30392 0.00290 -12.55282 -23.39527 150.54000 1.49202 -11
-2.22118 2.50585 2.60404 -30.16500 58.41151 0.00290 3.21901 -26.35432 150.54000 1.23458 -11
2.15619 2.45882 -0.16572 -30.16500 53.62021 0.00290 3.21901 -26.35432 150.54000 1.25444 -11
-2.29630 2.27097 2.28766 -30.16500 44.92799 0.00290 3.21901 -26.35432 150.54000 1.29105 -11
2.40115 2.11161 0.10041 -30.16500 42.83603 0.00290 3.21901 -26.35432 150.54000 1.30213 -11
-2.13002 1.79998 2.83457 -30.16500 40.89708 0.00290 3.21901 -26.35432 150.54000 1.33003 -11
2.17199 1.97064 -0.10954 -30.16500 39.98491 0.00290 3.21901 -26.35432 150.54000 1.34280 -11
-2.17781 1.71902 2.58599 -30.16500 38.86151 0.00290 3.21901 -26.35432 150.54000 1.36827 -11
2.16432 1.64995 0.09769 -30.16500 38.64114 0.00290 3.21901 -26.35432 150.54000 1.37820 -11
-1.87632 2.54279 2.85086 -30.16500 38.60656 0.00290 3.21901 -26.35432 150.54000 1.40081 -11
1.82180 2.67955 1.36495 -30.16500 35.38739 0.00290 3.21901 -26.35432 150.54000 1.41407 -11
-2.49938 1.60434 4.17409 -30.16500 34.88967 0.00290 3.21901 -26.35432 150.54000 1.43130 -11
2.90043 1.85449 3.61419 -30.16500 34.82974 0.00290 3.21901 -26.35432 150.54000 1.43345 -11
2.74307 2.47388 4.24428 -30.14000 32.85773 0.00290 3.21901 -26.35432 150.54000 1.46210 -11
-2.33245 0.84354 5.77261 -30.14125 30.71123 0.00290 3.21901 -26.35432 150.54000 1.51423 -11
2.28377 1.69857 17.81723 -25.27022 64.22385 0.00290 17.59521 -19.88267 150.54000 1.29872 -11
-1.78124 2.27762 20.94115 -21.71860 64.63045 0.00290 17.59521 -19.88267 150.54000 1.32487 -11
-3.04362 2.05372 19.76106 -22.89869 63.08532 0.00290 17.59521 -19.88267 150.54000 1.33283 -11
-1.24550 2.11333 22.50361 -20.15614 60.90593 0.00290 17.59521 -19.88267 150.54000 1.36246 -11
2.93760 2.24077 20.27257 -22.38719 58.38310 0.00290 17.59521 -19.88267 150.54000 1.37824 -11
-2.11021 2.58110 21.55681 -21.10294 50.79443 0.00290 17.59521 -19.88267 150.54000 1.41033 -11
-2.45573 2.54756 21.48628 -21.17348 50.64297 0.00290 17.59521 -19.88267 150.54000 1.41105 -11
-1.85437 1.64458 22.08254 -20.57721 47.55307 0.00290 17.59521 -19.88267 150.54000 1.44358 -11
-2.90059 1.65479 20.87551 -21.78424 47.39014 0.00290 17.59521 -19.88267 150.54000 1.44987 -11
-1.37234 1.73648 21.95467 -20.70508 45.73832 0.00290 17.59521 -19.88267 150.54000 1.47544 -11
2.77999 1.71217 20.40264 -22.25711 45.35797 0.00290 17.59521 -19.88267 150.54000 1.48469 -11
-0.87029 1.43460 22.21604 -20.44371 45.20420 0.00290 17.59521 -19.88267 150.54000 1.49951 -11
2.47623 1.30415 20.52280 -22.13696 46.15241 0.00290 17.59521 -19.88267 150.54000 1.51303 -11
-1.07795 0.97594 22.10218 -20.55757 46.61268 0.00290 17.59521 -19.88267 150.54000 1.52819 -11
2.54265 0.76691 20.90242 -21.75733 48.15203 0.00290 17.59521 -19.88267 150.54000 1.53805 -11
-2.12208 1.29830 22.05527 -20.60448 49.35634 0.00290 17.59521 -19.88267 150.54000 1.55298 -11
-2.74564 0.88633 21.61107 -21.04868 49.76201 0.00290 17.59521 -19.88267 150.54000 1.55586 -11
2.12546 1.58873 -27.85237 -11.58337 47.61432 0.00290 -23.46887 -12.41467 150.54000 1.37834 -11
1.72675 1.50070 -28.17773 -10.79789 47.64868 0.00290 -23.46887 -12.41467 150.54000 1.38125 -11
2.62376 1.03826 -28.25372 -10.61444 2.22498 0.00290 -23.46887 -12.41467 150.54000 2.21477 -11
1.13897 1.09626 -28.83421 -9.21300 3.29629 0.00290 -23.46887 -12.41467 150.54000 2.22163 -11
2.90573 1.21444 -28.06655 -11.06630 5.80668 0.00290 -23.46887 -12.41467 150.54000 2.24430 -11
1.17948 1.16561 -28.85699 -9.15800 6.98926 0.00290 -23.46887 -12.41467 150.54000 2.25397 -11
2.46635 0.66356 -28.42209 -10.20794 8.08728 0.00290 -23.46887 -12.41467 150.54000 2.27826 -11
1.38437 0.49339 -28.54547 -9.91007 8.93108 0.00290 -23.46887 -12.41467 150.54000 2.27935 -11
-2.21061 2.53312 15.92187 -26.05531 56.97617 0.00290 13.38921 -22.92686 150.54000 1.22037 -11
3.03615 2.62024 14.91597 -26.47197 55.06780 0.00290 13.38921 -22.92686 150.54000 1.22796 -11
0.99950 2.11704 -4.47954 30.16500 -30.86914 0.00290 -5.51885 25.97026 150.54000 1.64386 -11
-1.80370 2.36574 -3.10653 30.16500 -32.04463 0.00290 -5.51885 25.97026 150.54000 1.65219 -11
0.21751 1.97974 -3.71076 30.14000 -33.39680 0.00290 -5.51885 25.97026 150.54000 1.66331 -11
-0.07672 1.50773 13.64459 26.99859 63.05188 0.00290 9.83700 24.66060 150.54000 1.43649 -11
-0.67394 1.55858 14.50751 26.64115 63.11005 0.00290 9.83700 24.66060 150.54000 1.43989 -11
-2.27755 1.46453 4.12222 -30.16500 20.74968 0.00290 3.18065 -26.35897 150.54000 2.31795 -11
2.22250 1.49710 1.21683 -30.16500 21.06051 0.00290 3.18065 -26.35897 150.54000 2.32933 -11
-1.80866 1.41106 4.52463 -30.16500 20.89611 0.00290 3.18065 -26.35897 150.54000 2.35335 -11
1.75810 1.37445 1.31784 -30.16500 21.63281 0.00290 3.18065 -26.35897 150.54000 2.36916 -11
-1.58956 1.35803 4.29495 -30.16500 22.89269 0.00290 3.18065 -26.35897 150.54000 2.39049 -11
1.54216 1.55150 1.21723 -30.16500 23.18505 0.00290 3.18065 -26.35897 150.54000 2.40717 -11
-1.13476 1.24148 4.09152 -30.16500 23.20138 0.00290 3.18065 -26.35897 150.54000 2.42138 -11
1.03825 1.17307 1.86474 -30.16500 25.38045 0.00290 3.18065 -26.35897 150.54000 2.44240 -11
-0.08977 1.26400 5.29534 -30.14000 24.75015 0.00290 3.18065 -26.35897 150.54000 2.45624 -11
-0.96592 1.33601 6.85546 -30.16500 23.61873 0.00290 3.18065 -26.35897 150.54000 2.46724 -11
0.80496 1.49645 5.82844 -30.16500 24.42994 0.00290 3.18065 -26.35897 150.54000 2.47818 -11
3.02268 1.74220 -4.20452 -30.14000 61.66224 0.00290 -4.05701 -26.23838 150.54000 1.28452 -11
-1.15223 2.01082 -1.19738 30.16500 62.98841 0.00290 -5.31340 26.01307 150.54000 1.30838 -11
0.92245 2.09784 -5.39127 30.16500 57.56425 0.00290 -5.31340 26.01307 150.54000 1.34577 -11
-0.82594 2.07728 -2.05830 30.16500 55.67203 0.00290 -5.31340 26.01307 150.54000 1.35991 -11
0.96411 2.13310 -4.85777 30.16500 47.50852 0.00290 -5.31340 26.01307 150.54000 1.39812 -11
-0.72325 2.28893 -1.68058 30.16500 44.79285 0.00290 -5.31340 26.01307 150.54000 1.41367 -11
0.76607 2.34711 -3.65062 30.16500 36.29856 0.00290 -5.31340 26.01307 150.54000 1.44837 -11
-1.05169 2.18039 -0.74358 30.16500 33.78722 0.00290 -5.31340 26.01307 150.54000 1.46263 -11
1.12717 1.84273 -4.63526 30.16500 32.01761 0.00290 -5.31340 26.01307 150.54000 1.49091 -11
-0.96343 1.88023 -1.31553 30.16500 30.78130 0.00290 -5.31340 26.01307 150.54000 1.50507 -11
1.10563 1.63900 -4.32398 30.16500 29.04572 0.00290 -5.31340 26.01307 150.54000 1.53572 -11
-1.15921 1.75411 -1.00437 30.16500 28.49117 0.00290 -5.31340 26.01307 150.54000 1.54969 -11
1.32677 1.19056 -4.53817 30.16500 28.72501 0.00290 -5.31340 26.01307 150.54000 1.57471 -11
-1.31414 1.11402 -1.27710 30.16500 30.40918 0.00290 -5.31340 26.01307 150.54000 1.59088 -11
2.27513 3.06350 -3.01293 30.14000 30.25087 0.00290 -5.31340 26.01307 150.54000 1.59868 -11
-0.42183 2.74782 -2.98093 30.14000 30.13361 0.00290 -5.31340 26.01307 150.54000 1.59919 -11
1.38846 1.31975 -3.85835 30.16500 29.17943 0.00290 -5.31340 26.01307 150.54000 1.60961 -11
-1.19359 0.91489 -3.10193 30.17026 29.81699 0.00290 -5.31340 26.01307 150.54000 1.61792 -11
0.99074 1.97386 -2.87892 30.16500 30.32729 0.00290 -5.31340 26.01307 150.54000 1.59861 -11
-1.33811 1.60240 -4.25609 30.16500 29.09265 0.00290 -5.31340 26.01307 150.54000 1.61161 -11
0.29990 0.31057 30.16500 6.89249 56.09044 0.02074 22.33529 1.69636 25.67000 0.22356 -11
0.99380 0.30011 20.65093 22.00883 53.69200 0.02074 17.53519 13.93771 25.67000 0.21516 -11
0.94380 0.30039 19.48022 23.17953 54.07847 0.02074 16.74270 14.88034 25.67000 0.21648 -11
-2.66586 0.30847 -28.86654 -9.13495 54.02033 0.02074 -22.11471 -3.56123 25.67000 0.21630 -11
2.18007 0.31139 -13.48068 27.06648 53.97494 0.02074 -6.95986 21.29091 25.67000 0.21611 -11
-1.26675 0.30483 4.80270 -30.16500 54.84907 0.02074 0.22113 -22.39852 25.67000 0.21922 -11
2.76342 0.30135 -26.32158 15.27902 54.48028 0.02074 -17.50740 13.97260 25.67000 0.21793 -11
2.69775 0.30748 -27.06252 15.59723 57.08270 0.02074 -17.50740 13.97260 25.67000 0.22703 -11
-0.21096 0.29809 28.00290 -11.21997 53.70471 0.02074 19.36702 -11.25438 25.67000 0.21519 -11
-0.47669 0.31383 23.67357 -18.98618 54.23652 0.02074 15.25596 -16.40117 25.67000 0.21705 -11
-2.96041 0.28335 -30.16500 -2.74777 54.10226 0.02074 -22.36452 1.25336 25.67000 0.21660 -11
0.78807 0.29485 24.04790 18.61186 54.43974 0.02074 19.53333 10.96320 25.67000 0.21778 -11
0.71247 0.28469 24.69107 19.21542 57.32955 0.02074 19.53333 10.96320 25.67000 0.22788 -11
2.33437 0.29866 -17.78319 25.28432 56.07938 0.02074 -10.03165 20.02770 25.67000 0.22351 -11
2.37029 0.30704 -17.78421 25.28268 56.07550 0.02074 -10.03165 20.02770 25.67000 0.22348 -11
1.15154 0.94631 -17.80260 25.30139 56.15743 0.02074 -10.03165 20.02770 25.67000 0.22349 -11
1.41822 0.30075 11.20851 28.00764 53.58285 0.02074 11.26675 19.35983 25.67000 0.21474 -11
0.85408 1.03387 11.21386 28.02950 53.64628 0.02074 11.26675 19.35983 25.67000 0.21476 -11
-1.65350 0.98910 9.27733 28.80757 56.34726 0.02074 11.26675 19.35983 25.67000 0.23314 -11
0.77363 1.01077 11.24814 27.99123 57.07700 0.02074 11.26675 19.35983 25.67000 0.24266 -11
-1.69778 1.25803 9.50415 28.71361 58.66700 0.02074 11.26675 19.35983 25.67000 0.25757 -11
1.21092 1.11525 11.31465 27.96368 58.96084 0.02074 11.26675 19.35983 25.67000 0.26874 -11
-2.13728 1.01579 10.07497 28.47717 60.26711 0.02074 11.26675 19.35983 25.67000 0.27701 -11
0.85173 0.85218 10.69004 28.22240 63.28161 0.02074 11.26675 19.35983 25.67000 0.29022 -11
-2.42193 1.22760 9.80479 28.58908 63.41749 0.02074 11.26675 19.35983 25.67000 0.29862 -11
2.94355 0.28577 -28.70910 9.51504 53.82093 0.02074 -20.01836 10.05027 25.67000 0.21550 -11
2.47797 0.31340 -21.24048 21.41927 53.63461 0.02074 -13.29740 18.02558 25.67000 0.21494 -11
-1.38440 0.18799 0.05144 -30.16500 53.58554 0.02074 -3.22386 -22.16640 25.67000 0.21482 -11
2.46144 0.28918 -19.50086 23.15889 53.98496 0.02074 -11.77184 19.05692 25.67000 0.21619 -11
-2.65618 0.29122 -28.47780 -10.07346 53.82594 0.02074 -21.98159 -4.30724 25.67000 0.21562 -11
1.14080 0.29850 16.40482 26.25494 56.21059 0.02074 14.57000 17.01346 25.67000 0.22398 -11
-2.02991 0.30638 -18.16507 -24.49468 54.66635 0.02074 -15.83953 -15.83830 25.67000 0.21859 -11
-0.76732 0.30938 20.40447 -22.25529 53.70094 0.02074 12.60411 -18.51699 25.67000 0.21518 -11
-0.31384 0.28877 26.87262 -13.94869 54.03509 0.02074 18.15780 -13.11629 25.67000 0.21637 -11
2.60948 1.88077 30.97604 -4.04217 59.21138 0.00248 23.89430 -9.92223 149.86077 1.25233 11
-3.13727 1.82876 30.16500 -3.88463 58.95291 0.00248 23.89430 -9.92223 149.86077 1.25529 11
-0.41280 1.87805 29.04601 -8.70166 56.59429 0.00248 23.89430 -9.92223 149.86077 1.27984 11
-2.99070 2.32916 30.93360 -4.14462 51.16001 0.00248 23.89430 -9.92223 149.86077 1.31710 11
-2.69297 2.29134 30.16500 -4.26011 50.41788 0.00248 23.89430 -9.92223 149.86077 1.32075 11
-1.46425 2.20361 30.08144 -6.20191 49.00007 0.00248 23.89430 -9.92223 149.86077 1.32946 11
-1.79235 1.78496 30.66895 -4.84887 43.66846 0.00248 23.89430 -9.92223 149.86077 1.37265 11
-3.13614 1.20457 31.02534 -3.92315 47.03091 0.00248 23.89430 -9.92223 149.86077 1.39863 11
-1.05750 1.50733 30.32137 -5.62268 48.09002 0.00248 23.89430 -9.92223 149.86077 1.40689 11
-0.28326 1.28943 30.79751 -4.47318 44.68583 0.00248 23.89430 -9.92223 149.86077 1.50234 11
-2.05492 1.05596 30.16500 -3.39432 45.88468 0.00248 23.89430 -9.92223 149.86077 1.51779 11
0.36008 0.69989 30.16500 -3.56384 46.10628 0.00248 23.89430 -9.92223 149.86077 1.51902 11
2.59191 0.92481 30.16500 -2.87173 46.72657 0.00248 23.89430 -9.92223 149.86077 1.52345 11
-0.90855 0.63769 20.11357 -22.54618 -32.46147 0.00173 20.09100 -22.50664 -32.51109 -0.12161 11
2.75778 1.05924 21.83062 -20.82913 -26.29276 0.00173 20.09100 -22.50664 -32.51109 -0.09680 11
-1.69714 1.64818 19.83011 -22.82964 -25.89916 0.00173 20.09100 -22.50664 -32.51109 -0.08598 11
-0.69568 2.95985 3.88478 31.04123 50.79721 0.00178 -4.79488 26.02700 161.33531 1.02263 -11
-1.49609 2.85482 4.48252 30.16500 46.32564 0.00178 -4.79488 26.02700 161.33531 1.03745 -11
2.24317 2.87889 3.06212 30.16500 35.93150 0.00178 -4.79488 26.02700 161.33531 1.07313 -11
-2.05347 2.87485 5.60924 30.32694 18.86182 0.00178 -4.79488 26.02700 161.33531 1.13279 -11
1.95981 2.83549 2.56676 30.16500 8.13080 0.00178 -4.79488 26.02700 161.33531 1.17124 -11
-1.28947 2.99574 5.14312 30.52001 -5.84806 0.00178 -4.79488 26.02700 161.33531 1.22060 -11
-0.63316 3.12147 5.17349 30.48037 -6.60939 0.00178 -4.79488 26.02700 161.33531 1.22467 -11
1.92651 2.67527 5.08183 30.54540 -9.05035 0.00178 -4.79488 26.02700 161.33531 1.23149 -11
-2.59723 2.38791 7.22966 29.65574 -19.69668 0.00178 -4.79488 26.02700 161.33531 1.27588 -11
1.99787 2.44268 4.94334 30.60276 -24.11856 0.00178 -4.79488 26.02700 161.33531 1.29412 -11
-2.26570 1.07865 30.16500 6.38441 -62.37815 0.00391 21.17070 10.74556 135.17000 2.37800 -11
-0.22467 1.06469 28.59941 9.77986 -58.01556 0.00391 21.17070 10.74556 135.17000 2.41103 -11
-0.15639 1.01722 28.59766 9.78408 -50.25849 0.00391 21.17070 10.74556 135.17000 2.46051 -11
0.20238 1.09782 28.59465 9.79134 -43.11832 0.00391 21.17070 10.74556 135.17000 2.50844 -11
-2.41391 1.03478 30.16500 6.50735 -39.99485 0.00391 21.17070 10.74556 135.17000 2.52909 -11
0.73568 1.56355 28.62409 9.72029 -36.97476 0.00391 21.17070 10.74556 135.17000 2.55173 -11
3.06151 1.69853 30.16500 6.59618 -37.87917 0.00391 21.17070 10.74556 135.17000 2.57843 -11
0.72107 1.50197 28.68899 9.56360 -37.61837 0.00391 21.17070 10.74556 135.17000 2.59262 -11
-3.10050 1.85084 30.16500 6.47215 -38.21721 0.00391 21.17070 10.74556 135.17000 2.61533 -11
